priority,recommendation,cluster,title,candidate_url,post_id,post_type,live_status,clicks,impressions,reasons,gsc_risk,gsc_matched,gsc_top_queries,status,safety_gate
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","""r 8"" ""u 9"" ""l 9"" ""d 8"" ""l 2"" (0c/2i/p7.5) | xsrtv (0c/2i/p30.0)","https://jus-tice.co.il/wp-content/uploads/2023/03/Find-a-professional-service-abroad-Results-for-Lawyers-in-Greece.pdf","","gsc-url","","0","181","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","""r 8"" ""u 9"" ""l 9"" ""d 8"" ""l 2"" (0c/2i/p7.5) | xsrtv (0c/2i/p30.0)","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","needs-classification","מפת אתר","https://jus-tice.co.il/sitemap-jus-tice","2989","articles","200","1","179","gsc_needs_cluster_classification","LOW","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","criminal-law","עורך דין פלילי | עורך דין וייטנאם","https://jus-tice.co.il/vietnam-lawyer","7507","articles","200","2","178","gsc_needs_cluster_classification","LOW","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/articles/%D7%94%D7%A2%D7%93%D7%A8-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%A1%D7%A4%D7%A6%D7%99%D7%A4%D7%99-%D7%91%D7%A0%D7%9B%D7%A1-%D7%A9%D7%A0%D7%A8%D7%A9%D7%9D-%D7%A2%D7%9C-%D7%A9%D7%9D-%D7%94%D7%91%D7%A2%D7%9C","","gsc-url","","1","178","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","legal-database-rulings","UNKNOWN","https://jus-tice.co.il/%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%A4%D7%A8%D7%98%D7%99-justicecoil","","gsc-url","","2","176","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","needs-classification","פורטוגל: האם עדיין מקום טוב לפרישה? | לעבור לפורטוגל","https://jus-tice.co.il/is-portugal-a-good-place-to-retire","11247","articles","200","1","176","gsc_needs_content_review","LOW","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","ירושלים רובעים (0c/2i/p75.0) | סלקום גבעת שאול טלפון (0c/2i/p37.0)","https://jus-tice.co.il/corona_virus/%D7%90%D7%96%D7%95%D7%A8-%D7%9E%D7%95%D7%92%D7%91%D7%9C-%D7%94%D7%A8%D7%95%D7%91%D7%A2%D7%99%D7%9D-%D7%91%D7%A2%D7%99%D7%A8-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%9D","","gsc-url","","0","176","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","ירושלים רובעים (0c/2i/p75.0) | סלקום גבעת שאול טלפון (0c/2i/p37.0)","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/03/17_lsr_300136.pdf","","gsc-url","","0","170","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/%D7%A2%D7%90-9598/05-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%97%D7%91%D7%A8%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%94%D7%9E%D7%92%D7%9F-%D7%91%D7%A2%D7%9E","","gsc-url","","2","169","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","criminal-law","עורך דין פלילי: תפקידים ואחריות","https://jus-tice.co.il/criminal-defense-attorney-roles-and-responsibilities","9427","articles","200","1","169","gsc_needs_merge_review","LOW","YES","עורך דין פלילי (0c/1i/p1.0) | תפ""ח (0c/1i/p56.0) | תפקידים בבית משפט (0c/1i/p20.0)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","medical-malpractice","פגיעות לידה | מהי פגיעה בלידה? | לידה רשלנית","https://jus-tice.co.il/birth-injury","11497","articles","200","1","168","gsc_needs_content_review","LOW","YES","פגיעה+בלידה (0c/7i/p40.6) | שטף דם תת לחמיתי (0c/4i/p47.8) | צפלוהמטומה (0c/3i/p21.7) | קרניקטרוס (0c/2i/p41.5) | כוריואמניוניטיס (0c/1i/p52.0)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","needs-classification","יועץ משפטי לממשלה","https://jus-tice.co.il/attorney-general","5499","articles","200","1","166","gsc_needs_cluster_classification","LOW","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","family-law","UNKNOWN","https://jus-tice.co.il/articles/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%95%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%A4%D7%99%D7%A8","","gsc-url","","0","166","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","employment-law","דר קיי פלור (0c/1i/p62.0)","https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%93%D7%A8-%D7%90%D7%A8%D7%99%D7%90%D7%9C%D7%94-%D7%92%D7%99%D7%9C%D7%A6%D7%A8-%D7%9B%D7%A5-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A7%D7%A4%D7%94-%D7%A0%D7%95%D7%90%D7%A8-%D7%AA%D7%99%D7%A7-%D7%A1%D7%A7-25618-09-17.pdf","","gsc-url","","2","165","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","דר קיי פלור (0c/1i/p62.0)","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","needs-classification","Avvo","https://jus-tice.co.il/avvo","11279","articles","","0","165","gsc_needs_cluster_classification","LOW","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","employment-law","UNKNOWN","https://jus-tice.co.il/psakdin/%D7%AA%D7%A9%D7%9C%D7%95%D7%9D-%D7%9E%D7%A1-%D7%A9%D7%9B%D7%A8-%D7%91%D7%92%D7%99%D7%9F-%D7%A9%D7%9B%D7%A8%D7%9D-%D7%A9%D7%9C-%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%94%D7%A2%D7%99%D7%A8%D7%99%D7%99%D7%94","","gsc-url","","1","163","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/articles/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%93%D7%A8-%D7%90%D7%A1%D7%A3-%D7%A4%D7%95%D7%96%D7%A0%D7%A8","","gsc-url","","0","162","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","employment-law","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%9C%D7%90%D7%94-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%A9%D7%94%D7%95%D7%A2%D7%A1%D7%A7%D7%95-%D7%91%D7%A0%D7%99%D7%92%D7%A8%D7%99%D7%94-%D7%95%D7%A4%D7%95%D7%A8%D7%95%D7%9D-%D7%9C%D7%90-%D7%A0%D7%90%D7%95%D7%AA.pdf","","gsc-url","","9","161","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","family-law","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A0%D7%99%D7%AA-%D7%A8%D7%95%D7%96%D7%A0%D7%A4%D7%9C%D7%93-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%96%D7%9B%D7%90%D7%95%D7%AA-%D7%92%D7%A8%D7%95%D7%A9%D7%94-%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%92%D7%9E%D7%99%D7%AA-%D7%9C%D7%94%D7%91%D7%98%D7%97%D7%AA-%D7%94%D7%9B%D7%A0%D7%A1%D7%94-%D7%A0%D7%A4%D7%A8%D7%93%D7%AA.pdf","","gsc-url","","1","161","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","criminal-law","גנימאת (0c/1i/p77.0) | פרודנטל (0c/1i/p50.0)","https://jus-tice.co.il/wp-content/uploads/2022/03/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94_%D7%A4%D7%A1%D7%A7%D7%99_%D7%93%D7%99%D7%9F_%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%9D_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf","","gsc-url","","5","159","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","גנימאת (0c/1i/p77.0) | פרודנטל (0c/1i/p50.0)","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","criminal-law","לידיה רבינוביץ (0c/1i/p20.0)","https://jus-tice.co.il/%D7%9E%D7%97%D7%A7%D7%A8-%D7%9E%D7%99%D7%9E%D7%95%D7%A9-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A7%D7%98%D7%99%D7%A0%D7%99%D7%9D-%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%97%D7%9E%D7%95%D7%A8%D7%95%D7%AA-%D7%91%D7%AA%D7%99%D7%A7%D7%99-%D7%94%D7%A1%D7%99%D7%95%D7%A2-%D7%94%D7%9E%D7%A9%D7%A4%D7%98%D7%99","","gsc-url","","0","159","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","לידיה רבינוביץ (0c/1i/p20.0)","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","personal-injury","עוד נזיקין (0c/52i/p62.6) | עוד לענייני נזיקין (0c/3i/p46.7) | עורך דין נזיקין בקצרין (0c/2i/p48.0) | פסקי דין נזיקין (0c/1i/p20.0)","https://jus-tice.co.il/%D7%AA%D7%97%D7%95%D7%9E%D7%99-%D7%94%D7%AA%D7%9E%D7%97%D7%95%D7%AA/%D7%A2%D7%95%D7%93-%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%A4%D7%A1%D7%A7%D7%99-%D7%93%D7%99%D7%9F","","gsc-url","","0","159","direct_gsc_visible_url|gsc_needs_merge_review","LOW","YES","עוד נזיקין (0c/52i/p62.6) | עוד לענייני נזיקין (0c/3i/p46.7) | עורך דין נזיקין בקצרין (0c/2i/p48.0) | פסקי דין נזיקין (0c/1i/p20.0)","NEEDS_MERGE_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","הסנגוריה הציבורית (0c/11i/p61.5) | בקשה למינוי סניגור ציבורי (0c/5i/p16.6) | סנגוריה ציבורית (0c/5i/p64.4) | סנגור ציבורי (0c/2i/p61.5) | סניגוריה ציבורית (0c/2i/p53.5)","https://jus-tice.co.il/wp-content/uploads/2019/03/hoksangeoriatsiburit.pdf","","gsc-url","","0","158","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","הסנגוריה הציבורית (0c/11i/p61.5) | בקשה למינוי סניגור ציבורי (0c/5i/p16.6) | סנגוריה ציבורית (0c/5i/p64.4) | סנגור ציבורי (0c/2i/p61.5) | סניגוריה ציבורית (0c/2i/p53.5)","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","legal-database-rulings","חוק יסוד השפיטה (0c/2i/p38.5) | חוק מינוי שופטים (0c/2i/p59.0) | חוק יסוד השפיטה סעיף 15 (0c/1i/p21.0) | חוק יסוד: השפיטה (0c/1i/p47.0) | חוק יסודות השפיטה (0c/1i/p51.0)","https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf","","gsc-url","","0","156","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","חוק יסוד השפיטה (0c/2i/p38.5) | חוק מינוי שופטים (0c/2i/p59.0) | חוק יסוד השפיטה סעיף 15 (0c/1i/p21.0) | חוק יסוד: השפיטה (0c/1i/p47.0) | חוק יסודות השפיטה (0c/1i/p51.0)","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","family-law","UNKNOWN","https://jus-tice.co.il/%D7%9E%D7%94-%D7%96%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F","","gsc-url","","0","154","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2019/06/shanton_2018.pdf","","gsc-url","","0","152","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","employment-law","כרמקס מניה (0c/1i/p25.0)","https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A0%D7%A6%D7%A8%D7%AA-%D7%A9-%D7%98%D7%9C-%D7%92%D7%95%D7%9C%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%93%D7%93%D7%99%D7%95%D7%AA-%D7%A9%D7%9C-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%99%D7%A8%D7%99%D7%A2%D7%95%D7%AA-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A7-%D7%9C%D7%97%D7%A7%D7%9C%D7%90%D7%95%D7%AA-%D7%95%D7%9E%D7%A0%D7%9B%D7%9C-%D7%94%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8.pdf","","gsc-url","","4","150","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","כרמקס מניה (0c/1i/p25.0)","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","בדיקת מהנדס לפני קניה (0c/1i/p114.0) | דוח ליקויים (0c/1i/p35.0) | דוקומנט (0c/1i/p51.0) | מה כדאי לקנות בדרום אפריקה (0c/1i/p88.0) | שקעים בקפריסין (0c/1i/p55.0)","https://jus-tice.co.il/%D7%97%D7%AA%D7%99%D7%9E%D7%94-%D7%A2%D7%9C-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9C%D7%99%D7%A7%D7%95%D7%99%D7%99%D7%9D","","gsc-url","","0","146","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","בדיקת מהנדס לפני קניה (0c/1i/p114.0) | דוח ליקויים (0c/1i/p35.0) | דוקומנט (0c/1i/p51.0) | מה כדאי לקנות בדרום אפריקה (0c/1i/p88.0) | שקעים בקפריסין (0c/1i/p55.0)","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","inheritance-wills","UNKNOWN","https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%A2%D7%A0%D7%99%D7%99%D7%A0%D7%99-%D7%99%D7%A8%D7%95%D7%A9%D7%94","","gsc-url","","1","145","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","criminal-law","מה צריך לדעת לפני שכירת עורך דין פלילי","https://jus-tice.co.il/what-to-consider-when-hiring-a-criminal-lawyer","3274","articles","200","1","142","gsc_needs_content_review","LOW","YES","סנגור פלילי (0c/4i/p86.3)","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","family-law","פסקי דין פליליים (0c/10i/p54.9) | פסקי דין פלילי (0c/9i/p69.9) | פסק דין פלילי (0c/6i/p56.8) | אינדקס עורכי דין משפחה (0c/1i/p62.0) | עידו דרויאן גמליאל (0c/1i/p29.0)","https://jus-tice.co.il/%D7%AA%D7%97%D7%95%D7%9E%D7%99-%D7%94%D7%AA%D7%9E%D7%97%D7%95%D7%AA/%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A1%D7%A7%D7%99-%D7%93%D7%99%D7%9F-2022","","gsc-url","","0","142","direct_gsc_visible_url|gsc_needs_merge_review","LOW","YES","פסקי דין פליליים (0c/10i/p54.9) | פסקי דין פלילי (0c/9i/p69.9) | פסק דין פלילי (0c/6i/p56.8) | אינדקס עורכי דין משפחה (0c/1i/p62.0) | עידו דרויאן גמליאל (0c/1i/p29.0)","NEEDS_MERGE_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","מצא עורך דין (0c/1i/p62.0)","https://jus-tice.co.il/%D7%9E%D7%A6%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%A7%D7%A8%D7%91%D7%AA%D7%9A","","gsc-url","","0","141","direct_gsc_visible_url|gsc_needs_merge_review","LOW","YES","מצא עורך דין (0c/1i/p62.0)","NEEDS_MERGE_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","ה""ט 40857-03-22 (0c/1i/p32.0)","https://jus-tice.co.il/209051/11","","gsc-url","","0","138","direct_gsc_visible_url|gsc_needs_merge_review","LOW","YES","ה""ט 40857-03-22 (0c/1i/p32.0)","NEEDS_MERGE_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","legal-database-rulings","UNKNOWN","https://jus-tice.co.il/supreme_court/%D7%91%D7%92%D7%A5-2144-20-%D7%99%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%A1%D7%AA-%D7%91%D7%A4%D7%95%D7%A2%D7%9C-%D7%99%D7%95%D7%9C%D7%99-%D7%90%D7%93%D7%9C%D7%A9%D7%98%D7%99","","gsc-url","","0","136","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","medical-malpractice","UNKNOWN","https://jus-tice.co.il/%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A7%D7%A1%D7%9D-%D7%90%D7%AA-%D7%94%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA","","gsc-url","","0","136","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","criminal-law","UNKNOWN","https://jus-tice.co.il/articles/%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%AA%D7%9C%D7%95%D7%A0%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94","","gsc-url","","1","135","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","family-law-divorce","התחייבות בהסכם גירושין להעביר דירה השייכת להורים – 879928-4 – ביה”ד אריאל‎","https://jus-tice.co.il/879928-4","10082","articles","200","1","134","gsc_needs_cluster_classification","LOW","YES","UNKNOWN","KEEP_CURRENT_CLEAN_SLUG","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","UNKNOWN","UNKNOWN","https://jus-tice.co.il/wp-content/uploads/2023/05/2_11454d6a-9832-e811-80de-00155d0a0235_11_6896.pdf","","gsc-url","","1","134","direct_gsc_visible_url|gsc_needs_cluster_classification","LOW","YES","UNKNOWN","NEEDS_CLUSTER_CLASSIFICATION","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
"P1","REVIEW_BEFORE_NOINDEX_OR_MERGE","real-estate","UNKNOWN","https://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91","","gsc-url","","0","130","direct_gsc_visible_url|gsc_needs_content_review","LOW","YES","UNKNOWN","NEEDS_CONTENT_REVIEW","OWNER_GSC_REVIEW_REQUIRED_BEFORE_NOINDEX_DELETE_REDIRECT"
